Municipios;Sexo;Periodo;Total
07901 Ariany;Mujeres;2016;409
07901 Ariany;Mujeres;2015;411
07901 Ariany;Mujeres;2014;429
07901 Ariany;Mujeres;2013;438
07901 Ariany;Mujeres;2012;425
07901 Ariany;Mujeres;2011;404
07901 Ariany;Mujeres;2010;405
07901 Ariany;Mujeres;2009;411
07901 Ariany;Mujeres;2008;383
07901 Ariany;Mujeres;2007;365
07901 Ariany;Mujeres;2006;362
07901 Ariany;Mujeres;2005;358
07901 Ariany;Mujeres;2004;371
07901 Ariany;Mujeres;2003;386
07901 Ariany;Mujeres;2002;390
07901 Ariany;Mujeres;2001;388
07901 Ariany;Mujeres;2000;393
07901 Ariany;Mujeres;1999;385
07901 Ariany;Mujeres;1998;393
07901 Ariany;Mujeres;1997;""
07901 Ariany;Mujeres;1996;429
07006 Artà;Total;2023;8.208
07006 Artà;Total;2022;8.062
07006 Artà;Total;2021;7.984
07006 Artà;Total;2020;7.984
07006 Artà;Total;2019;7.845
07006 Artà;Total;2018;7.671
07006 Artà;Total;2017;7.541
07006 Artà;Total;2016;7.448
07006 Artà;Total;2015;7.381
07006 Artà;Total;2014;7.382
07006 Artà;Total;2013;7.415
07006 Artà;Total;2012;7.629
07006 Artà;Total;2011;7.553
07006 Artà;Total;2010;7.549
07006 Artà;Total;2009;7.411
07006 Artà;Total;2008;7.113
07006 Artà;Total;2007;6.802
07006 Artà;Total;2006;6.730
07006 Artà;Total;2005;6.649
07006 Artà;Total;2004;6.524
07006 Artà;Total;2003;6.578
07006 Artà;Total;2002;6.305
07006 Artà;Total;2001;6.228
07006 Artà;Total;2000;6.140
07006 Artà;Total;1999;6.065
07006 Artà;Total;1998;5.936
07006 Artà;Total;1997;""
07006 Artà;Total;1996;5.971
07006 Artà;Hombres;2023;4.109
07006 Artà;Hombres;2022;4.023
07006 Artà;Hombres;2021;3.992
07006 Artà;Hombres;2020;4.010
07006 Artà;Hombres;2019;3.949
07006 Artà;Hombres;2018;3.844
07006 Artà;Hombres;2017;3.781
07006 Artà;Hombres;2016;3.730
07006 Artà;Hombres;2015;3.693
07006 Artà;Hombres;2014;3.685
07006 Artà;Hombres;2013;3.691
07006 Artà;Hombres;2012;3.816
07006 Artà;Hombres;2011;3.785
07006 Artà;Hombres;2010;3.799
07006 Artà;Hombres;2009;3.727
07006 Artà;Hombres;2008;3.626
07006 Artà;Hombres;2007;3.449
07006 Artà;Hombres;2006;3.385
07006 Artà;Hombres;2005;3.361
07006 Artà;Hombres;2004;3.284
07006 Artà;Hombres;2003;3.303
07006 Artà;Hombres;2002;3.156
07006 Artà;Hombres;2001;3.100
07006 Artà;Hombres;2000;3.071
07006 Artà;Hombres;1999;3.025
07006 Artà;Hombres;1998;2.963
07006 Artà;Hombres;1997;""
07006 Artà;Hombres;1996;2.969
07006 Artà;Mujeres;2023;4.099
07006 Artà;Mujeres;2022;4.039
07006 Artà;Mujeres;2021;3.992
07006 Artà;Mujeres;2020;3.974
07006 Artà;Mujeres;2019;3.896
07006 Artà;Mujeres;2018;3.827
07006 Artà;Mujeres;2017;3.760
07006 Artà;Mujeres;2016;3.718
07006 Artà;Mujeres;2015;3.688
07006 Artà;Mujeres;2014;3.697
07006 Artà;Mujeres;2013;3.724
07006 Artà;Mujeres;2012;3.813
07006 Artà;Mujeres;2011;3.768
07006 Artà;Mujeres;2010;3.750
07006 Artà;Mujeres;2009;3.684
07006 Artà;Mujeres;2008;3.487
07006 Artà;Mujeres;2007;3.353
07006 Artà;Mujeres;2006;3.345
07006 Artà;Mujeres;2005;3.288
07006 Artà;Mujeres;2004;3.240
07006 Artà;Mujeres;2003;3.275
07006 Artà;Mujeres;2002;3.149
07006 Artà;Mujeres;2001;3.128
07006 Artà;Mujeres;2000;3.069
07006 Artà;Mujeres;1999;3.040
07006 Artà;Mujeres;1998;2.973
07006 Artà;Mujeres;1997;""
07006 Artà;Mujeres;1996;3.002
07007 Banyalbufar;Total;2023;577
07007 Banyalbufar;Total;2022;566
07007 Banyalbufar;Total;2021;542
07007 Banyalbufar;Total;2020;523
07007 Banyalbufar;Total;2019;515
07007 Banyalbufar;Total;2018;503
07007 Banyalbufar;Total;2017;495
07007 Banyalbufar;Total;2016;522
07007 Banyalbufar;Total;2015;548
07007 Banyalbufar;Total;2014;553
07007 Banyalbufar;Total;2013;583
07007 Banyalbufar;Total;2012;560
07007 Banyalbufar;Total;2011;592
07007 Banyalbufar;Total;2010;593
07007 Banyalbufar;Total;2009;605
07007 Banyalbufar;Total;2008;627
07007 Banyalbufar;Total;2007;591
07007 Banyalbufar;Total;2006;572
07007 Banyalbufar;Total;2005;568
07007 Banyalbufar;Total;2004;570
07007 Banyalbufar;Total;2003;584
07007 Banyalbufar;Total;2002;558
07007 Banyalbufar;Total;2001;534
07007 Banyalbufar;Total;2000;520
07007 Banyalbufar;Total;1999;504
07007 Banyalbufar;Total;1998;503
07007 Banyalbufar;Total;1997;""
07007 Banyalbufar;Total;1996;520
07007 Banyalbufar;Hombres;2023;309
07007 Banyalbufar;Hombres;2022;304
07007 Banyalbufar;Hombres;2021;286
